candidateId,strategyVariantId,runs,scenarioCount,bossKillRate,avgExp,medianExp,p10Exp,p90Exp,expStdDev,avgScore,medianScore,p10Score,p90Score,completionRate,avgSurvivalTimeSeconds,avgLevel,avgKills,avgDamageDealt,medianDamageDealt,p10DamageDealt,p90DamageDealt,avgDamageTaken,damageWindowPassRate,avgDamageWindowViolationCount,avgMaxDamageWindowRatio,damageSafetyPenalty,damageDealtStdDev,scoreStdDev,consistencyScore,generalFitnessScore
centered_candidate_000099_8628408e,centered-gaussian,5,5,0.4,3325.4,115,55.2,8203,3980.5697,22139.6,2071,1255.8,53086.4,0.4,448.88,26.8,1165.8,111937.6,3830,2316.4,279695.8,178.4,0,3.2,0.5408,22227.4,134239.444,25244.2586,-1935.0849,3325.4
centered_candidate_000133_bd835316,centered-gaussian,5,5,0.4,3323.6,183,119.6,8097.8,3892.3501,22319.6,2489,1991,52550.2,0.4,484.9,27.6,1169,125118.2,5642,4368.2,309087.8,174.8,0,3.6,0.4501,23028,147718.4721,24637.8786,-1826.575,3323.6
centered_candidate_000048_44c9e1ae,centered-gaussian,5,5,0.4,3320,83,56.8,8221.6,3983.5951,22023.8,1551,1216.8,53108.4,0.4,444.42,26.4,1157.6,124785.2,3029,2343,309884,150.4,0,3,0.451,20994.4,149707.9052,25304.4029,-1934.9976,3320
centered_candidate_000096_84ab0160,centered-gaussian,5,5,0.4,3318.4,297,114.2,8046.2,3840.4634,22267,3712,1818.4,52007.8,0.4,492.94,27.8,1167.6,108232.4,9017,3561.4,262847.4,225.6,0,3.6,0.4472,24454,125704.1281,24178.9606,-1806.0317,3318.4
centered_candidate_000162_b146b13c,centered-gaussian,5,5,0.4,3316.6,160,59.6,8166.8,3948.1449,21972.8,2275,1323.4,52539.6,0.4,467.48,26.8,1152.6,122002.6,5460,2777,309358.8,205.2,0,3.4,0.4682,22903,148237.4482,24899.9013,-1914.4724,3316.6
centered_candidate_000207_fe2aaf33,centered-gaussian,5,5,0.4,3312.6,154,69.2,8144.4,3936.1272,22079.4,2397,1498.4,52548.8,0.4,462.72,27,1161.8,168970.4,5213,2912.8,435583.8,209.6,0,3.6,0.5137,24497.4,210889.0819,24818.0697,-1898.8636,3312.6
centered_candidate_000059_f63630b8,centered-gaussian,5,5,0.4,3310.6,163,80.2,8114.6,3921.2621,22092.2,2393,1621.6,52415.2,0.4,471.12,27,1162.2,147078.4,5954,3264.8,373465.2,214.2,0,3.6,0.4993,24714.4,179099.8085,24738.1908,-1880.4311,3310.6
centered_candidate_000143_e74fc2f5,centered-gaussian,5,5,0.4,3310,107,82.4,8138.6,3941.2464,21980,1826,1625.8,52395.2,0.4,451.72,26.8,1156.6,121412.8,3696,3188.2,310013.8,205,0,3.4,0.5113,24421.8,149103.7365,24833.4819,-1888.2232,3310
centered_candidate_000140_9d79bbda,centered-gaussian,5,5,0.4,3306.4,72,46,8214.4,3982.9769,21861.2,1484,1055.2,52988.2,0.4,441.36,26.2,1152.8,106093.6,2972,2273,273893.2,201.6,0,3.2,0.6444,23566.8,132810.6153,25291.4274,-1945.4884,3306.4
centered_candidate_000073_1d33d87e,centered-gaussian,5,5,0.4,3302.6,175,49.4,8133.2,3931.9271,22032.6,2541,1137.4,52764.2,0.4,461.62,26.8,1157.4,95284.4,5300,2416.2,237113,176,0,2.8,0.5046,19552.6,113213.5041,24996.1199,-1916.5635,3302.6
centered_candidate_000011_40ad7460,centered-gaussian,5,5,0.4,3302.2,104,74.4,8136.2,3938.7724,21994.8,1904,1460.6,52537.2,0.4,450.82,26.8,1158.6,126697.4,4098,2830.4,332091.8,201,0,3.4,0.514,23575.2,164223.0744,24932.319,-1894.9862,3302.2
centered_candidate_000007_ea4cc252,centered-gaussian,5,5,0.4,3299,82,48,8164.8,3966.2412,21896.8,1651,1139.4,52771.8,0.4,441.1,26.2,1156.6,120229,2910,2088,312121.8,199.8,0,3.4,0.5143,23827.2,152067.0253,25186.4189,-1935.1206,3299
centered_candidate_000210_d9c4698b,centered-gaussian,5,5,0.4,3297.4,151,48,8134,3937.6734,21962.4,2226,1236.8,52681.8,0.4,460.6,26.8,1157.6,145822.2,4986,2394,381355,228.6,0,3.8,0.5259,26934.2,187617.8759,24981.5016,-1920.8367,3297.4
centered_candidate_000112_ca817452,centered-gaussian,5,5,0.4,3297.2,235,68.4,8066.6,3884.1964,22128.6,2717,1432.8,52567.6,0.4,466.54,27.2,1164.8,115561.4,6601,2911.4,284216.8,199.6,0,3.2,0.5984,22344.8,136423.5951,24779.5753,-1873.6982,3297.2
centered_candidate_000227_2f7eb2c8,centered-gaussian,5,5,0.4,3296.4,236,111.2,8031.8,3844.3359,22103.2,2975,1907.4,51906.2,0.4,486.76,27.6,1159.2,156250,6230,4342.6,390756.4,226.2,0,4,0.4382,25857.8,186712.665,24238.7504,-1810.968,3296.4
centered_candidate_000242_e081465f,centered-gaussian,5,5,0.4,3292.6,195,61.8,8085,3902.4896,22045.8,2637,1325.8,52557.8,0.4,465.06,26.8,1161.6,141186.2,6583,2553,352974,200.4,0,4,0.5118,26501.2,169150.9859,24846.2377,-1889.4448,3292.6
centered_candidate_000248_622623b9,centered-gaussian,5,5,0.4,3287.2,219,64.2,8070.8,3883.0133,22024.6,2895,1397,52316.2,0.4,466.3,27.2,1159.4,123389.4,7146,2778.4,308212,219.6,0,3.2,0.599,23074.8,147174.1795,24625.5998,-1877.3067,3287.2
centered_candidate_000256_e1f66820,centered-gaussian,5,5,0.4,3285.2,198,55.2,8069.4,3895.1408,21849.4,2729,1223.6,51990.2,0.4,467.8,26.8,1150.2,113235.6,6880,2368.2,295780.2,245.2,0,4.4,0.5069,28890.8,146224.1378,24601.5198,-1892.3704,3285.2
centered_candidate_000007_e8147e9b,centered-gaussian,5,5,0.4,3283.4,159,58,8090.8,3909.3505,21859.4,2331,1291.6,52274.8,0.4,464.92,26.6,1147.2,138968,6057,2594.8,356611.6,185.8,0,3,0.5103,21276.2,172113.154,24768.0038,-1896.6752,3283.4
centered_candidate_000091_8db36586,centered-gaussian,5,5,0.4,3268.6,309,48,8014.4,3838.6012,21853.2,3461,1044,52051.2,0.4,456.6,27.4,1147.6,156056.8,8489,1663.2,385559.6,219.2,0,3.6,0.6382,25936.4,186255.1512,24471.5037,-1871.3006,3268.6
centered_candidate_000087_c31929d7,centered-gaussian,5,5,0.4,3268.2,84,68,8061.4,3912.0898,21704,1608,1406.8,52056.8,0.4,440.66,26.4,1143.2,104874.6,2712,2471.2,258537.2,201.6,0,4,0.5672,26500.6,125295.5866,24774.2704,-1888.0449,3268.2
centered_candidate_000200_2ea5d647,centered-gaussian,5,5,0.4,3265.4,127,71,8034.4,3886.3778,21882.4,2117,1509.2,52109.8,0.4,460.92,26.6,1152.6,163921.8,4659,3152.6,428091.8,191.8,0,3,0.5096,21501.8,210257.4642,24657.1396,-1872.1889,3265.4
centered_candidate_000139_2ec05666,centered-gaussian,5,5,0.4,3261.8,89,70,8057.6,3901.0177,21705.2,1772,1449,51950.4,0.4,448.9,26.4,1144,131722.8,3899,2747.2,342648.2,214.6,0,4.4,0.4735,28818.2,167521.6197,24655.2537,-1880.5089,3261.8
centered_candidate_000003_c108beee,centered-gaussian,5,5,0.4,3243.4,171,77.2,7989.8,3841.2549,21715.2,2647,1583.2,51583.4,0.4,461.58,27,1144.2,150753,5358,3043.8,389126.2,248.6,0,3.8,0.5462,26893.6,188731.0122,24225.1555,-1843.4275,3243.4
centered_candidate_000201_8ff9168c,centered-gaussian,5,5,0.4,3239.6,45,35.2,8077,3921.6196,21322.8,1004,842,52147.6,0.4,426.98,25.6,1124.8,121689,1679,1308.6,307194.2,219.8,0,3,0.8307,23305.4,148163.4466,25018.2088,-1925.6098,3239.6
centered_candidate_000185_4e659b09,centered-gaussian,5,5,0.4,3237.6,91,48.8,8018.6,3887.0485,21591.2,1687,1133.4,52063.8,0.4,444.4,25.8,1139.4,123656.8,3305,1971.2,312486.4,183.4,0,3.4,0.5941,23969.8,150088.0619,24807.273,-1894.7242,3237.6
centered_candidate_000074_3615ab86,centered-gaussian,5,5,0.4,3218.2,85,51.6,8000.8,3867.1986,21431.8,1689,1150.2,51847.8,0.4,437.78,26.2,1127.8,136684.6,3274,1868.8,342673.6,193.2,0,3.4,0.5367,23361.2,165112.6287,24626.3043,-1881.9993,3218.2
centered_candidate_000217_2b22b774,centered-gaussian,5,5,0.4,2592.2,1825,86.4,6017.6,2976.3293,18365,14358,1708.4,40199.8,0.4,417.32,26.2,960,73860.4,37619,3587,183421.6,254,0,3.2,0.5826,25065.2,99357.6481,18852.7458,-1401.7647,2592.2
centered_candidate_000245_1a3152c5,centered-gaussian,5,5,0.4,2556.8,204,70,6584.2,3205.8101,17489.4,2706,1382,43126,0.4,384.3,23.8,915.4,83150.8,5815,2782,218582,268.6,0,4,0.5798,28567.8,110214.86,20358.7886,-1532.905,2556.8
centered_candidate_000003_7109a737,centered-gaussian,5,5,0.4,2556,224,97.6,6563.2,3202.0411,17710.8,2891,1678.6,43381.2,0.4,404.7,24.2,924.6,85879.2,7203,3514,229921.4,237.6,0,4,0.4797,26867,122190.4597,20438.5567,-1503.4205,2556
centered_candidate_000229_1ecc3b4e,centered-gaussian,5,5,0.4,2532,1572,65.6,5976.2,2929.952,17830.8,11815,1462.4,40120.6,0.4,412.2,25.6,928.8,93117.8,30239,3184,245515.2,261.2,0,4.4,0.5543,30297,139907.6204,18729.2979,-1399.376,2532
centered_candidate_000069_9cbb94a1,centered-gaussian,5,5,0.4,2350.2,117,66.8,6396.8,3452.4236,16337.6,2124,1390.6,42171.6,0.4,352.34,21.8,859.2,83498.2,4317,2523,235279.6,213,0,3,0.6747,23169.8,139621.7023,21680.0267,-1659.4118,2350.2
centered_candidate_000152_92c65772,centered-gaussian,5,5,0.4,2336.6,1664,43.6,5541.6,2878.1691,16597.8,13901,1037.6,37018.8,0.4,394.64,24,866.4,63732.4,33890,1835.2,160569.6,277.6,0,4,0.7087,29173.4,89919.2352,18357.883,-1395.4846,2336.6
centered_candidate_000156_63280515,centered-gaussian,5,5,0.4,2210.4,241,62.2,5914.2,3133.6753,15522.4,3173,1365.8,39203,0.4,378.6,22,804,49582.8,7915,2885.4,129685.2,223.6,0,3.8,0.5145,26149.6,68020.2828,19730.0539,-1504.6376,2210.4
centered_candidate_000081_9a085fe7,centered-gaussian,5,5,0.4,2201.2,113,57.2,5922.2,3101.8308,15448.6,2152,1253.4,39400,0.4,357.38,21.4,811.2,60679.8,3911,2193,166755.8,267.8,0,3.6,0.6673,27692.4,93496.9083,19669.0076,-1493.7154,2201.2
centered_candidate_000054_1d330ce2,centered-gaussian,5,5,0.4,2182.4,298,165.4,5760.6,3132.4879,15484.2,3342,2471.8,38212.8,0.4,395.16,22.8,795.6,74462.2,8487,5338.8,204261.4,220.6,0,4.2,0.552,28624,121403.0621,19536.6309,-1400.8439,2182.4
centered_candidate_000071_0af3f00e,centered-gaussian,5,5,0.4,2172,74,45.4,6096.4,3516.1849,14906.2,1403,1047.8,39890.4,0.4,331.14,20,780,66174,2694,1632,188659.8,228.4,0,3.4,0.732,27065.2,114418.6979,21864.5945,-1712.6925,2172
centered_candidate_000192_96f50596,centered-gaussian,5,5,0.4,2103,86,62,5788.6,3206.3801,14740.6,1762,1341.8,38328.6,0.4,349.2,20.4,767.8,55162.8,3507,2513.6,152635.2,217,0,3.4,0.6483,25095,88089.4319,20079.4927,-1541.1901,2103
centered_candidate_000215_524da2bd,centered-gaussian,5,5,0.4,2079.8,81,77.2,5700.6,3136.822,14756.2,1618,1554.2,38225.4,0.4,352.3,20.8,769,89375,3383,2894.8,254167.6,220,0,3.2,0.56,23904.8,153852.4896,19938.3724,-1491.211,2079.8
centered_candidate_000106_8ee74cf9,centered-gaussian,5,5,0.4,2061.8,121,50.2,5693.8,3190.4955,14571,2141,1133,38052,0.4,340.54,20.2,759.2,96546.8,3769,1924.6,278728.4,192,0,2.8,0.6178,22039.2,174065.3754,20178.3598,-1545.0478,2061.8
centered_candidate_000253_d5c9becd,centered-gaussian,5,5,0.4,2030.8,75,62,5599.6,3107.8611,14402.8,1560,1324.8,37621.6,0.4,350.18,20,748.2,88303.6,3002,2759.6,252880.4,185.2,0,3.2,0.5364,23213.8,155598.14,19807.2267,-1491.9305,2030.8
centered_candidate_000251_f1d02398,centered-gaussian,5,5,0.4,1981.8,103,58.4,5506.8,3138.4781,13905.4,1783,1232.6,36561.4,0.4,341.86,19.6,722.4,48938,3268,2109.8,135854.2,238,0,4,0.583,28264.6,78824.684,19699.5276,-1510.839,1981.8
centered_candidate_000004_f7df55ef,centered-gaussian,5,5,0.2,3029.8,2079,604.2,6256.8,2767.2329,20868.6,16111,5233.6,40786.2,0.2,471.12,30.8,1085.4,72861,37764,12878.8,162095,300.8,0,4.6,0.483,31310.6,76895.7018,17278.8712,-779.4165,3029.8
centered_candidate_000255_0ea76af5,centered-gaussian,5,5,0.2,2876.2,1820,56.8,6893.8,3519.3114,19230.6,13517,1190.2,44096,0.2,408.74,27,1002,74915.4,33752,2230,190050,266.6,0,4,0.7044,29057.8,103646.0212,21676.4067,-1702.8557,2876.2
centered_candidate_000008_003447d4,centered-gaussian,5,5,0.2,2829.8,2925,75.8,6048.4,2936.5141,19595,21059,1527.4,40028.2,0.2,430.22,27.8,1030.8,92076.2,55101,3100,226031.8,286,0,5.2,0.4784,34869.2,123078.3907,18691.9064,-1392.457,2829.8
centered_candidate_000093_e5445033,centered-gaussian,5,5,0.2,2801.4,1394,560.8,6135.8,2840.7064,19538.6,10868,5094.8,40572,0.2,460.42,29.4,1014,96251,27327,11504.4,242538.2,292.8,0,5,0.5852,34743,132951.3077,17833.3887,-859.5532,2801.4
centered_candidate_000108_81c85ffe,centered-gaussian,5,5,0.2,2765.2,1986,133,6522.2,3483.5407,19026,15458,1980.4,42098.8,0.2,426.46,27,996,75138.8,36348,4527.2,189696.2,268,0,4.2,0.5546,29417.8,108355.1381,21214.7802,-1608.7703,2765.2
centered_candidate_000009_f0c868fe,centered-gaussian,5,5,0.2,2672,2236,114.4,5954.8,2886.7099,18735.2,16356,1986.2,39713.4,0.2,438.3,27.4,981,69486.8,41371,4302.6,165695.4,291.8,0,4.8,0.4899,32719.2,85470.1336,18321.5605,-1328.9549,2672
centered_candidate_000035_10b20895,centered-gaussian,5,5,0.2,2666.2,386,54.2,6780.2,3273.1986,17967.8,4113,1223,43954.2,0.2,394.66,24.8,937.2,114567.6,9806,2587.4,297115.4,229.2,0,3.8,0.5203,27339,146063.2925,20701.164,-1582.3993,2666.2
centered_candidate_000149_7e983aa0,centered-gaussian,5,5,0.2,2659,1883,69,6227.2,3140.1286,18493.8,14837,1390.4,40858.4,0.2,413.3,26.2,973.8,72013.2,39043,2669.2,178143.8,278.2,0,4.6,0.5585,31751.8,96187.2548,19568.2898,-1501.0643,2659
centered_candidate_000179_51c53c67,centered-gaussian,5,5,0.2,2587.2,1428,154.6,6178.8,3132.9102,17931.2,11332,2060.8,40479.4,0.2,420.12,26.4,932.8,63261.2,24806,4261.2,160175.6,273,0,4,0.5331,28495.8,88139.0285,19492.9076,-1411.8551,2587.2
centered_candidate_000169_51281917,centered-gaussian,5,5,0.2,2585.6,290,101,6605,3212.661,17559.6,3274,1837.4,42807,0.2,392.88,24.8,918,73119,6532,3952,190280.6,274,0,4.4,0.5125,30488,95863.2559,20180.2529,-1505.3305,2585.6
centered_candidate_000142_a845b370,centered-gaussian,5,5,0.2,2579.2,1863,64,5981.8,2957.4426,18169.8,14657,1452.4,39798.2,0.2,410.78,26,957.2,70962.8,36552,2935.8,176833.6,264.4,0,4.8,0.4883,33041,96254.8391,18738.2019,-1414.7213,2579.2
centered_candidate_000206_f7e6c05d,centered-gaussian,5,5,0.2,2562.2,1529,115.4,6294.2,3487.0181,17633,11541,1969.4,40856.6,0.2,413.62,25.6,917.6,99696.2,29290,3847.2,270304.8,270.6,0,4.8,0.6099,32228.2,165690.9557,21387.4028,-1628.1091,2562.2
centered_candidate_000087_677b4763,centered-gaussian,5,5,0.2,2542.6,163,64.4,6643.4,3295.0975,17368.2,2486,1459.2,43261.2,0.2,387.26,23.4,916.2,64277.8,5903,2980,169792,252.8,0,4,0.5164,28049,87987.8971,20716.6746,-1583.1487,2542.6
centered_candidate_000123_c3e0becd,centered-gaussian,5,5,0.2,2534.6,1235,84,6149.6,3040.0519,17571,9815,1669.6,40435.8,0.2,409.12,25.6,917.8,62921.6,23522,3258,157657.4,282.4,0,4.4,0.6657,31322,81462.9983,19110.3862,-1436.0259,2534.6
centered_candidate_000183_0d60a2e5,centered-gaussian,5,5,0.2,2510,1819,105.6,5854.6,3016.3261,17399.8,13372,1679.6,38611.8,0.2,424.6,25.6,901.4,91771.2,37565,3937.4,238929,256.2,0,4,0.5126,27792.2,139936.4606,18885.7905,-1402.5631,2510
centered_candidate_000101_735d971c,centered-gaussian,5,5,0.2,2501.2,1903,51.8,5870.4,3060.0722,17597.8,14948,1242.6,38972.8,0.2,405.28,25.2,924,69788,40484,2387.4,172979.2,245.4,0,3.6,0.6327,26706.2,95780.9548,19273.5176,-1478.2361,2501.2
centered_candidate_000214_ab571a22,centered-gaussian,5,5,0.2,2491.2,327,202.8,6343,3150.3142,17353,3539,2873,41611.6,0.2,417.68,25.2,902.8,71782.6,7940,6105,189392.6,245.6,0,4.6,0.4434,29316.4,101951.4306,19709.3126,-1372.3571,2491.2
centered_candidate_000180_f78f7041,centered-gaussian,5,5,0.2,2464.2,1827,194.4,5621,2890.3973,17573.2,14382,2442,37643.8,0.2,430.32,26.2,917.2,66964.4,33601,5530.6,165923.4,264.2,0,5,0.5417,33492.8,93652.7094,18227.0765,-1250.7987,2464.2
centered_candidate_000041_74a33ddf,centered-gaussian,5,5,0.2,2462,1409,52.4,6149.4,3411.4654,16927,10885,1221.2,40089.8,0.2,395.44,24.2,880.6,113711.2,27811,2363,315752,234.4,0,3.8,0.5315,27026,196896.237,21066.9083,-1653.3327,2462
centered_candidate_000097_7e839838,centered-gaussian,5,5,0.2,2450.6,289,57.2,6357.8,3151.4997,16583,3201,1206.8,41305.4,0.2,378.56,23.4,863.4,105022,7451,2070,291005,249.6,0,4.2,0.6829,29955.2,164630.9049,19903.1682,-1518.5499,2450.6
centered_candidate_000164_92041b0d,centered-gaussian,5,5,0.2,2403,167,86,6324,3207.0268,16550,2425,1535.6,41528,0.2,375.62,23.4,865.6,70398.2,4687,2992.2,188974.6,235,0,3.2,0.6526,25512.8,100606.4763,20316.9206,-1517.5134,2403
centered_candidate_000013_f8894e80,centered-gaussian,5,5,0.2,2395,237,76.6,6293.6,3197.8607,16691.8,3083,1518.4,41642.4,0.2,380.6,23,882.4,65892.8,6751,3191.6,176717.4,254.6,0,4.4,0.5742,30220.6,95613.0978,20295.2298,-1522.3304,2395
centered_candidate_000184_0c472021,centered-gaussian,5,5,0.2,2391.6,147,79.6,6397.4,3340.1553,16504.4,2392,1623,41735,0.2,369.98,22.6,868.8,71421.6,4356,2985,196412.6,224.2,0,3.8,0.5147,26431,110722.9239,20774.4191,-1590.4777,2391.6
centered_candidate_000004_03a664b6,centered-gaussian,5,5,0.2,2365.2,238,67.8,6197.6,3124.1581,16446.6,2999,1438,40989,0.2,386.46,23,864.2,66155.6,7409,2680,177659.4,249.8,0,4.8,0.4913,32172.8,96132.8113,19871.1286,-1494.279,2365.2
centered_candidate_000202_18a06091,centered-gaussian,5,5,0.2,2362,949,119.6,6065.6,3429.0241,16471.2,8282,1946,39591.6,0.2,403.52,23.8,860,71068.6,18686,4348.4,190234,268.2,0,4.8,0.6198,32829.8,113382.0106,21202.7014,-1594.912,2362
centered_candidate_000126_8b995835,centered-gaussian,5,5,0.2,2342,171,98.2,6427.4,3635.0476,16022.6,2417,1776.8,41447,0.2,392.36,22,836,82320,5934,4067.2,230142.2,231.2,0,3.6,0.5212,25186.6,137908.9195,22213.137,-1719.3238,2342
centered_candidate_000136_5cd164f9,centered-gaussian,5,5,0.2,2335.2,119,68.2,6434.6,3584.5,15933.6,1899,1432,41728.6,0.2,353.44,21.6,837,90951.2,3706,2649.6,259777.2,213.4,0,4.2,0.4871,27806.2,158861.7586,22185.9048,-1724.05,2335.2
centered_candidate_000137_24901118,centered-gaussian,5,5,0.2,2325.4,1434,154.6,5564.2,2976.291,16375.8,11139,2143.2,36913,0.2,420.28,24.6,848.2,87531.8,25588,4822.4,234879.6,268.6,0,4.8,0.4523,30879.8,142237.3225,18616.3033,-1333.5455,2325.4
centered_candidate_000239_c497afec,centered-gaussian,5,5,0.2,2320.2,257,96.6,6080,3102.8505,16281.6,3209,1863,40292,0.2,386.7,23.2,854.2,64766.4,7428,3757,171354.4,245.4,0,3.6,0.5654,26174,90700.0551,19675.0243,-1454.8253,2320.2
centered_candidate_000075_abaf5b31,centered-gaussian,5,5,0.2,2307.8,1147,67.8,5694.2,2943.9861,16304.6,8982,1423.2,38265.2,0.2,403.54,24,851.2,64960.4,21086,2861.4,169900,265.6,0,4.8,0.5133,32070.4,95555.9792,18820.0888,-1404.1931,2307.8
centered_candidate_000005_44cf01d2,centered-gaussian,5,5,0.2,2307.4,1097,58.8,5826.4,3163.7274,16115.2,8748,1345.6,38601.6,0.2,389.46,23.4,838.8,64412.6,18777,2713,171064,232.8,0,3.8,0.6218,26918.4,98540.3922,19935.9627,-1523.0637,2307.4
centered_candidate_000025_4665eeea,centered-gaussian,5,5,0.2,2305.6,99,60,6442.6,3700.4894,15636.2,1940,1279.4,41482.8,0.2,348.04,21,818,82990.4,3672,2476.6,236790.4,182.6,0,3,0.5666,21974.6,144746.2681,22704.8281,-1790.2447,2305.6
centered_candidate_000052_a0941af6,centered-gaussian,5,5,0.2,2277,93,63.8,6096.4,3153.2565,15953.4,1876,1416.8,40625.2,0.2,366.72,21.6,844.8,63953.8,4103,2912,173973.2,224.2,0,3.6,0.5348,25107,95747.0455,20184.0184,-1512.8283,2277
centered_candidate_000066_30a215f9,centered-gaussian,5,5,0.2,2273.8,91,64,6309.8,3560.9221,15660.4,1681,1420.4,41256,0.2,348.34,21,827.2,86841.6,3125,2768.4,248136.6,215.4,0,3.6,0.5772,26723.8,151945.75,22194.8014,-1716.461,2273.8
centered_candidate_000200_5e543408,centered-gaussian,5,5,0.2,2267.6,85,55.8,6086.2,3152.5022,15717.4,1683,1271.2,40305.8,0.2,358.84,21.4,827.6,67087.6,3112,2607.4,182818.4,210,0,3.6,0.5593,26091.4,99650.0338,20131.2503,-1520.4511,2267.6
centered_candidate_000098_940782ad,centered-gaussian,5,5,0.2,2258.4,162,74.4,6029.6,3145.022,15845.4,2551,1482,40105.2,0.2,386.5,22,832.2,67262.4,6884,3022.6,183353.4,226.2,0,3.8,0.5753,25916.8,103376.773,20039.9527,-1498.111,2258.4
centered_candidate_000104_0f1084fe,centered-gaussian,5,5,0.2,2257.8,83,62.6,6334.8,3678.0365,15496.8,1671,1407.2,41141,0.2,350.48,20.6,817,102449.4,3619,2863,294710.8,204.8,0,3.2,0.6033,24170.6,183225.5897,22621.0666,-1776.4183,2257.8
centered_candidate_000043_bfccbb7d,centered-gaussian,5,5,0.2,2254.4,79,58.4,6299.8,3604.3679,15393.8,1534,1255.8,40978.2,0.2,344.84,20.8,810.6,75322,3004,2536.4,214192.2,227.2,0,3.8,0.5377,27139.2,129906.0792,22368.5266,-1743.7839,2254.4
centered_candidate_000191_fbd0c2de,centered-gaussian,5,5,0.2,2254.2,102,65.6,6062.4,3175.2126,15664.2,1791,1378.2,40098.8,0.2,361.9,21.8,823.6,69717.6,3805,2657.4,193176.2,230.8,0,4.2,0.5039,28393.2,110493.5879,20132.8586,-1522.0063,2254.2
centered_candidate_000245_2c5eaa6f,centered-gaussian,5,5,0.2,2251.6,82,47,6062.2,3152.6469,15501.2,1594,1110,39978.6,0.2,351.72,21.2,813.6,64582.6,2993,1908.8,178839.4,204.2,0,3.4,0.5504,24794.6,100846.1726,20064.9883,-1529.3235,2251.6
general_top10-median-phased_6b4df738,top10-median-phased,5,5,0.2,2240,1471,47.8,5475.6,3009.7363,15680,11600,1105.6,36365.2,0.2,389.42,23,814.6,76763,27670,2045,205370.6,240.6,0,3.8,0.6524,27005,123753.0903,19149.6747,-1457.0682,2240
general_topN-median-phased_dbcb61b3,topN-median-phased,5,5,0.2,2240,1471,47.8,5475.6,3009.7363,15680,11600,1105.6,36365.2,0.2,389.42,23,814.6,76763,27670,2045,205370.6,240.6,0,3.8,0.6524,27005,123753.0903,19149.6747,-1457.0682,2240
centered_candidate_000008_120d4bb6,centered-gaussian,5,5,0.2,2233.4,59,34.6,6306.8,3661.8081,15028.6,1328,861.6,40729.8,0.2,329.68,19.8,788.6,69646.6,2239,1324.2,199614.6,189.4,0,2.2,0.8363,20067.4,121541.1366,22706.402,-1796.3041,2233.4
centered_candidate_000062_01396cb8,centered-gaussian,5,5,0.2,2229.8,85,64,6125.6,3365.1021,15310.2,1609,1380.8,39947.8,0.2,347.22,21.2,802.8,66759.8,2990,2382.4,186436.4,220.4,0,4.2,0.56,28722.8,108132.4949,20932.0269,-1618.5511,2229.8
centered_candidate_000046_128d7ad8,centered-gaussian,5,5,0.2,2200,88,58.6,6127.6,3489.6639,15088.6,1705,1312.2,39861.8,0.2,344.18,20.8,789.2,90612.4,3339,2545.4,259716.2,198.2,0,4,0.5468,27271,160048.4147,21612.0042,-1686.2319,2200
centered_candidate_000210_79cc25a7,centered-gaussian,5,5,0.2,2185.8,60,56.2,5946.2,3165.7451,15207.8,1304,1256,39491.6,0.2,349.82,21,800.2,77739,2510,2236.8,219956.2,215.2,0,4.4,0.5379,28958.8,130406.5371,20139.528,-1526.6726,2185.8
centered_candidate_000026_c502f6db,centered-gaussian,5,5,0.2,2176.8,266,84.6,5777.4,3043.133,15223,3251,1613,38212.8,0.2,380.22,22.2,791,96944.2,7703,3321.6,273203.8,234.6,0,4.6,0.463,29978.6,165008.2549,19298.6132,-1436.9665,2176.8
centered_candidate_000114_69bef532,centered-gaussian,5,5,0.2,2164.4,518,60.8,5667.6,3010.401,15209.6,4837,1346.2,37687.4,0.2,376.34,22.2,793,70543.6,10362,2557.8,193648.2,244.2,0,4.4,0.4998,29945.4,112771.4594,19014.4867,-1444.4005,2164.4
centered_candidate_000180_a2ea3112,centered-gaussian,5,5,0.2,2159.2,304,74.6,5817.8,3202.4376,15071.6,3389,1483.4,38343.6,0.2,375.42,21.4,784,78965.8,8058,2987.4,220450.2,204.4,0,4,0.5052,26868.2,131702.14,20053.5702,-1526.6188,2159.2
centered_candidate_000043_6b6a8409,centered-gaussian,5,5,0.2,2148.8,84,53.8,5896.6,3220.4271,14890.2,1560,1264.4,38984,0.2,347.58,20.6,783.2,53363.6,2885,2516.4,147689.4,231.6,0,3.6,0.6009,26476,84779.2357,20484.3553,-1556.4135,2148.8
centered_candidate_000125_0cd0c822,centered-gaussian,5,5,0.2,2127.2,342,46.8,5735.8,3155.7529,14914.4,3808,1031.8,38201.2,0.2,365.34,21.2,779,61141,9366,1863.4,168133.4,214.4,0,3.4,0.6528,25275,98191.1555,20073.2637,-1531.0765,2127.2
centered_candidate_000127_cb4ea737,centered-gaussian,5,5,0.2,2125,109,85.2,5835,3252.7898,14878.6,2055,1688.2,38413,0.2,363.12,21,776.8,59959.4,4563,3667.4,165235.6,201.6,0,3.6,0.5755,24769.8,96149.1639,20272.5738,-1541.1949,2125
centered_candidate_000076_213880db,centered-gaussian,5,5,0.2,2123.8,286,41.4,5772.4,3194.3762,14738,3439,983.6,38033.2,0.2,365.54,20.8,767.2,64589.4,8463,1842,178798.4,211.2,0,3.4,0.7368,24769,104819.9428,20096.589,-1555.7881,2123.8
